name,eirp
Ku-band FNB Beam,-1
Ku-band FNANZ Beam,-1
Ku-band FNZB Beam,-1
Ku-band FNANZ Beam,-1
Ku-band FNB Beam,-1
Ku-band FNB Beam,-1
Ku-band FNANZ Beam,-1
Ku-band FNANZ Beam,-1
Ku-band FNZB Beam,-1
Ku-band FNANZ Beam,-1
Ku-band FNANZ Beam,-1
Ku-band FNZB Beam,-1
Ku-band FNZB Beam,-1
C-band West Hemi (WHCH) beam,-1
C-band West Hemi (WHCH) beam,-1
C-band West Hemi (WHCH) beam,-1
C-band West Hemi (WHCH) beam,-1
C-band West Hemi (WHCH) beam,-1
C-band West Hemi (WHCH) beam,-1
C-band West Hemi (WHCH) beam,-1
C-band West Hemi (WHCH) beam,-1
C-band West Hemi (WHCH) beam,-1
C-band West Hemi (WHCH) beam,-1
C-band West Hemi (WHCH) beam,-1
C-band West Hemi (WHCH) beam,-1
C-band West Hemi (WHCH) beam,-1
C-band West Hemi (WHCH) beam,-1
C-band West Hemi (WHCH) beam,-1
C-band West Hemi (WHCH) beam,-1
Ku-band Australia/New Zealand (ANZKH) beam,-1
Ku-band Australia/New Zealand (ANZKH) beam,-1
Ku-band North West Pacific (NWPKH) beam,-1
Ku-band Australia/New Zealand (ANZKH) beam,-1
Ku-band North West Pacific (NWPKH) beam,-1
Ku-band North West Pacific (NWPKH) beam,-1
Ku-band North West Pacific (NWPKH) beam,-1
Ku-band North West Pacific (NWPKH) beam,-1
Ku-band Australia/New Zealand (ANZKH) beam,-1
Ku-band Australia/New Zealand (ANZKH) beam,-1
Ku-band Australia/New Zealand (ANZKH) beam,-1
Ku-band Australia/New Zealand (ANZKH) beam,-1
Ku-band Australia/New Zealand (ANZKH) beam,-1
Ku-band Australia/New Zealand (ANZKH) beam,-1
Ku-band Australia/New Zealand (ANZKH) beam,-1
Ku-band Australia/New Zealand (ANZKH) beam,-1
Ku-band Australia/New Zealand (ANZKH) beam,-1
Ku-band Australia/New Zealand (ANZKH) beam,-1
Ku-band Australia/New Zealand (ANZKH) beam,-1
Ku-band Australia/New Zealand (ANZKH) beam,-1
Ku-band Australia/New Zealand (ANZKH) beam,-1
C-band Global beam,-1
Ku-band Americas Beam,-1
Ku-band Americas Beam,-1
Ku-band Americas Beam,-1
Ku-band Americas Beam,-1
Ku-band Americas Beam,-1
Ku-band Americas Beam,-1
Ku-band Americas Beam,-1
Ku-band Americas Beam,-1
Ku-band Americas Beam,-1
Ku-band Americas Beam,-1
Ku-band Americas Beam,-1
Ku-band Americas Beam,-1
Ku-band Americas Beam,-1
Ku-band Americas Beam,-1
Ku-band Americas Beam,-1
Ku-band Americas Beam,-1
Ku-band Americas Beam,-1
Ku-band Americas Beam,-1
Ku-band Americas Beam,-1
Ku-band Americas Beam,-1
Ku-band Americas Beam,-1
Ku-band Americas Beam,-1
Ku-band Americas Beam,-1
Ku-band Americas Beam,-1
Ku-band Americas Beam,-1
Ku-band Americas Beam,-1
Ku-band Americas Beam,-1
Ku-band Americas Beam,-1
Ku-band Americas Beam,-1
Ku-band Americas Beam,-1
Ku-band Americas Beam,-1
Ku-band Americas Beam,-1
Ku-band Americas Beam,-1
Ku-band Americas Beam,-1
Ku-band Americas Beam,-1
Ku-band Americas Beam,-1
Ku-band Americas Beam,-1
Ku-band Americas Beam,-1
Ku-band Americas Beam,-1
Ku-band Americas Beam,-1
Ku-band Americas Beam,-1
Ku-band Americas Beam,-1
Ku-band Americas Beam,-1
Ku-band Americas Beam,-1
Ku-band Americas Beam,-1
Ku-band Americas Beam,-1
Ku-band Americas Beam,-1
C-band North America beam,-1
C-band North America beam,-1
C-band North America beam,-1
C-band North America beam,-1
C-band North America beam,-1
C-band North America beam,-1
C-band North America beam,-1
C-band North America beam,-1
C-band North America beam,-1
C-band North America beam,-1
C-band North America beam,-1
C-band North America beam,-1
C-band North America beam,-1
C-band North America beam,-1
C-band North America beam,-1
C-band North America beam,-1
C-band North America beam,-1
Ku-band Spot beam,-1
Ku-band Spot beam,-1
Ku-band Spot beam,-1
Ku-band Spot beam,-1
C-band North America beam,-1
C-band North America beam,-1
C-band North America beam,-1
C-band North America beam,-1
C-band North America beam,-1
C-band North America beam,-1
C-band North America beam,-1
C-band North America beam,-1
C-band North America beam,-1
C-band North America beam,-1
C-band North America beam,-1
C-band North America beam,-1
C-band North America beam,-1
C-band North America beam,-1
C-band North America beam,-1
C-band North America beam,-1
Ku-band  UtahSB18 Spot Beam,-1
Ku-band  EasternVirginiaSB40 Spot Beam,-1
Ku-band  ArkansasSB37 Spot Beam,-1
Ku-band  EasternOhioSB25 Spot Beam,-1
Ku-band  WesternNevadaSB17 Spot Beam,-1
Ku-band  SCentralMontanaSB13 Spot Beam,-1
Ku-band  HawaiiSB55 Spot Beam,-1
Ku-band  UtahSB18 Spot Beam,-1
Ku-band  CentralTexasSB47 Spot Beam,-1
Ku-band  NCaliforniaSB16 Spot Beam,-1
Ku-band  HawaiiSB55 Spot Beam,-1
Ku-band  SouthernCaliforniaSB33 Spot Beam,-1
Ku-band  NCentralColoradoSB19 Spot Beam,-1
Ku-band  NWGeorgiaSB43 Spot Beam,-1
Ku-band  EasternKansasSB29 Spot Beam,-1
Ku-band  EasternOhioSB25 Spot Beam,-1
Ku-band Spot AlaskaSB1 Spot Beam,-1
Ku-band  SCentralNebraskaSB20 Spot Beam,-1
Ku-band  CentralArizonaSB34 Spot Beam,-1
Ku-band  SFloridaSB54 Spot Beam,-1
Ku-band  NCentralColoradoSB19 Spot Beam,-1
Ku-band  SouthernCaliforniaSB33 Spot Beam,-1
Ku-band  EasternOhioSB25 Spot Beam,-1
Ku-band  HawaiiSB55 Spot Beam,-1
Ku-band Spot AlaskaSB1 Spot Beam,-1
Ku-band  SCentralNebraskaSB20 Spot Beam,-1
Ku-band  NorthCarolinaSB39 Spot Beam,-1
Ku-band  NETexasSB41 Spot Beam,-1
Ku-band  EasternKansasSB29 Spot Beam,-1
Ku-band  SETexasSB49 Spot Beam,-1
Ku-band  NEIdahoSB12 Spot Beam,-1
Ku-band  SFloridaSB54 Spot Beam,-1
Ku-band  NWWashingtonSB4 Spot Beam,-1
Ku-band Spot AlaskaSB1 Spot Beam,-1
Ku-band  LakeMichiganSB22 Spot Beam,-1
Ku-band  OklahomaSB36 Spot Beam,-1
Ku-band  WestVirginiaSB31 Spot Beam,-1
Ku-band  NCaliforniaSB16 Spot Beam,-1
Ku-band Spot AlaskaSB1 Spot Beam,-1
Ku-band  SELouisianaSB50 Spot Beam,-1
Ku-band  NewMexicoSB35 Spot Beam,-1
Ku-band  SCentralNewYorkSB26 Spot Beam,-1
Ku-band  WesternWashingtonSB5 Spot Beam,-1
Ku-band Spot AlaskaSB1 Spot Beam,-1
Ku-band  NEWisconsonSB15 Spot Beam,-1
Ku-band  WesternWashingtonSB5 Spot Beam,-1
Ku-band  LakeMichiganSB22 Spot Beam,-1
Ku-band  CentralMinnesotaSB14 Spot Beam,-1
Ku-band  OklahomaSB36 Spot Beam,-1
Ku-band  CentralOregonSB10 Spot Beam,-1
Ku-band  SWTennesseeSB38 Spot Beam,-1
Ku-band  NWNewYorkSB23 Spot Beam,-1
Ku-band  CentralMinnesotaSB14 Spot Beam,-1
Ku-band  CentralOregonSB10 Spot Beam,-1
Ku-band  CentralMinnesotaSB14 Spot Beam,-1
Ku-band  Conus and Canada Beam,-1
Ku-band  Conus and Canada Beam,-1
Ku-band  Conus and Canada Beam,-1
Ku-band  Conus and Canada Beam,-1
Ku-band  Conus and Canada Beam,-1
Ku-band  Conus and Canada Beam,-1
Ku-band  Conus and Canada Beam,-1
Ku-band  Conus and Canada Beam,-1
Ku-band  Conus and Canada Beam,-1
Ku-band  Conus and Canada Beam,-1
Ku-band  Conus and Canada Beam,-1
Ku-band  Conus and Canada Beam,-1
Ku-band  Conus and Canada Beam,-1
Ku-band  Conus and Canada Beam,-1
Ku-band  Conus and Canada Beam,-1
Ku-band  Conus and Canada Beam,-1
C-band North America Beam,-1
C-band North America Beam,-1
C-band North America Beam,-1
C-band North America Beam,-1
C-band North America Beam,-1
Ku-band America Beam,-1
C-band North America Beam,-1
C-band North America Beam,-1
C-band North America Beam,-1
C-band North America Beam,-1
C-band North America Beam,-1
C-band North America Beam,-1
C-band North America Beam,-1
C-band North America Beam,-1
C-band North America Beam,-1
C-band North America Beam,-1
C-band North America Beam,-1
Ku-band America Beam,-1
Ku-band America Beam,-1
Ku-band America Beam,-1
Ku-band America Beam,-1
Ku-band America Beam,-1
Ku-band America Beam,-1
Ku-band America Beam,-1
Ku-band America Beam,-1
Ku-band 50 States Beam,-1
Ku-band 50 States Beam,-1
Ku-band 50 States Beam,-1
Ku-band 50 States Beam,-1
Ku-band 50 States Beam,-1
Ku-band 50 States Beam,-1
C-band North America Beam,-1
C-band North America Beam,-1
C-band North America Beam,-1
C-band North America Beam,-1
C-band North America Beam,-1
C-band North America Beam,-1
C-band North America Beam,-1
C-band North America Beam,-1
C-band North America Beam,-1
C-band North America Beam,-1
C-band North America Beam,-1
C-band North America Beam,-1
C-band North America Beam,-1
C-band North America Beam,-1
Ku-band NorthAmerica Beam,-1
Ku-band NorthAmerica Beam,-1
Ku-band NorthAmerica Beam,-1
Ku-band NorthAmerica Beam,-1
Ku-band NorthAmerica Beam,-1
Ku-band NorthAmerica Beam,-1
Ku-band NorthAmerica Beam,-1
Ku-band NorthAmerica Beam,-1
Ku-band NorthAmerica Beam,-1
Ku-band NorthAmerica Beam,-1
Ku-band NorthAmerica Beam,-1
Ku-band NorthAmerica Beam,-1
Ku-band NorthAmerica Beam,-1
Ku-band NorthAmerica Beam,-1
Ku-band NorthAmerica Beam,-1
Ku-band NorthAmerica Beam,-1
Ku-band NorthAmerica Beam,-1
Ku-band NorthAmerica Beam,-1
Ku-band NorthAmerica Beam,-1
Ku-band NorthAmerica Beam,-1
Ku-band NorthAmerica Beam,-1
Ku-band NorthAmerica Beam,-1
C-band North America Beam,-1
C-band North America Beam,-1
C-band North America Beam,-1
C-band North America Beam,-1
C-band North America Beam,-1
C-band North America Beam,-1
C-band North America Beam,-1
C-band North America Beam,-1
C-band North America Beam,-1
C-band North America Beam,-1
C-band North America Beam,-1
C-band North America Beam,-1
C-band North America Beam,-1
C-band North America Beam,-1
C-band North America Beam,-1
C-band North America Beam,-1
C-band North America Beam,-1
Ku-band North America Beam,-1
Ku-band North America Beam,-1
Ku-band North America Beam,-1
Ku-band North America Beam,-1
Ku-band North America Beam,-1
Ku-band North America Beam,-1
Ku-band North America Beam,-1
Ku-band North America Beam,-1
Ku-band North America Beam,-1
Ku-band North America Beam,-1
Ku-band North America Beam,-1
Ku-band North America Beam,-1
Ku-band CONUS Beam,-1
Ku-band CONUS Beam,-1
Ku-band CONUS Beam,-1
Ku-band CONUS Beam,-1
Ku-band CONUS Beam,-1
Ku-band CONUS Beam,-1
Ku-band CONUS Beam,-1
Ku-band CONUS Beam,-1
Ku-band CONUS Beam,-1
Ku-band CONUS Beam,-1
Ku-band CONUS Beam,-1
Ku-band CONUS Beam,-1
Ku-band CONUS Beam,-1
Ku-band CONUS Beam,-1
Ku-band CONUS Beam,-1
Ku-band CONUS Beam,-1
Ku-band CONUS Beam,-1
Ku-band CONUS Beam,-1
Ku-band CONUS Beam,-1
Ku-band CONUS Beam,-1
Ku-band CONUS Beam,-1
Ku-band CONUS Beam,-1
Ku-band CONUS Beam,-1
Ku-band CONUS Beam,-1
Ku-band CONUS Beam,-1
Ku-band CONUS Beam,-1
Ku-band CONUS Beam,-1
Ku-band CONUS Beam,-1
Ku-band Spot A27 (Hawaii) beam,-1
Ku-band Spot B22 (PuertoRico) beam,-1
Ku-band Spot A13 (Shreveport) beam,-1
Ku-band Spot A24 (Alaska) beam,-1
Ku-band Spot A11 (Lansing) beam,-1
Ku-band Spot A17 (Greenville) beam,-1
Ku-band Spot B03 (LasVegas) beam,-1
Ku-band Spot A26 (Cuba) beam,-1
Ku-band Spot A12 (Columbus) beam,-1
Ku-band Spot A25 (Alaska) beam,-1
Ku-band Spot A28 (Hawaii) beam,-1
Ku-band Spot A14 (NewOrleans) beam,-1
Ku-band Spot A08 (KansasCity) beam,-1
Ku-band Spot A18 (Raleigh) beam,-1
Ku-band Spot A02 (SF) beam,-1
Ku-band Spot B07 (Denver) beam,-1
Ku-band Spot A17 (Greenville) beam,-1
Ku-band Spot B10 (HoustonSanAntonio) beam,-1
Ku-band Spot A24 (Alaska) beam,-1
Ku-band Spot B16 (Philadelphia) beam,-1
Ku-band Spot B13 (Springfield) beam,-1
Ku-band Spot B03 (LasVegas) beam,-1
Ku-band Spot B21 (Miami) beam,-1
Ku-band Spot B02 (Medford) beam,-1
Ku-band Spot B22 (PuertoRico) beam,-1
Ku-band Spot B09 (OklahomaCity) beam,-1
Ku-band Spot A28 (Hawaii) beam,-1
Ku-band Spot A25 (Alaska) beam,-1
Ku-band Spot A02 (SF) beam,-1
Ku-band Spot B14 (Nashville) beam,-1
Ku-band Spot B12 (Madison) beam,-1
Ku-band Spot B18 (Savannah) beam,-1
Ku-band Spot B17 (NewYork) beam,-1
Ku-band Spot B11 (SanAntonioHouston) beam,-1
Ku-band Spot B20 (FortMyers) beam,-1
Ku-band Spot A05 (Phoenix) beam,-1
Ku-band Spot A03 (Spokane) beam,-1
Ku-band Spot B15 (Birmingham) beam,-1
Ku-band Spot A22 (Flagstaff) beam,-1
Ku-band Spot A07 (SiouxFalls) beam,-1
Ku-band Spot B10 (HoustonSanAntonio) beam,-1
Ku-band Spot A01 (Seattle) beam,-1
Ku-band Spot A04 (Fresno) beam,-1
Ku-band Spot A27 (Hawaii) beam,-1
Ku-band Spot A26 (Cuba) beam,-1
Ku-band CONUS beam,-1
Ku-band CONUS beam,-1
Ku-band CONUS beam,-1
Ku-band CONUS beam,-1
Ku-band CONUS beam,-1
Ku-band CONUS beam,-1
Ku-band CONUS beam,-1
Ku-band CONUS beam,-1
Ku-band CONUS beam,-1
Ku-band CONUS beam,-1
Ku-band CONUS beam,-1
Ku-band CONUS beam,-1
Ku-band CONUS beam,-1
Ku-band CONUS beam,-1
Ku-band CONUS beam,-1
Ku-band CONUS beam,-1
C-band Hemi (CDH/CDV) beam,-1
C-band Hemi (CDH/CDV) beam,-1
C-band Hemi (CDH/CDV) beam,-1
C-band Hemi (CDH/CDV) beam,-1
C-band Hemi (CDH/CDV) beam,-1
C-band Hemi (CDH/CDV) beam,-1
C-band Hemi (CDH/CDV) beam,-1
C-band Hemi (CDH/CDV) beam,-1
C-band Hemi (CDH/CDV) beam,-1
C-band Hemi (CDH/CDV) beam,-1
C-band Hemi (CDH/CDV) beam,-1
C-band Hemi (CDH/CDV) beam,-1
C-band Hemi (CDH/CDV) beam,-1
C-band Hemi (CDH/CDV) beam,-1
C-band Hemi (CDH/CDV) beam,-1
C-band Hemi (CDH/CDV) beam,-1
C-band Hemi (CDH/CDV) beam,-1
C-band Hemi (CDH/CDV) beam,-1
C-band Hemi (CDH/CDV) beam,-1
C-band Hemi (CDH/CDV) beam,-1
C-band Hemi (CDH/CDV) beam,-1
C-band Hemi (CDH/CDV) beam,-1
C-band Hemi (CDH/CDV) beam,-1
C-band Hemi (CDH/CDV) beam,-1
C-band Hemi (CDH/CDV) beam,-1
C-band Hemi (CDH/CDV) beam,-1
C-band Hemi (CDH/CDV) beam,-1
C-band Hemi (CDH/CDV) beam,-1
C-band Hemi (CDH/CDV) beam,-1
C-band Hemi (CDH/CDV) beam,-1
C-band Hemi (CDH/CDV) beam,-1
C-band Hemi (CDH/CDV) beam,-1
C-band Hemi (CDH/CDV) beam,-1
C-band Hemi (CDH/CDV) beam,-1
C-band Hemi (CDH/CDV) beam,-1
C-band Hemi (CDH/CDV) beam,-1
C-band Hemi (CDH/CDV) beam,-1
C-band Hemi (CDH/CDV) beam,-1
C-band Hemi (CDH/CDV) beam,-1
C-band Hemi (CDH/CDV) beam,-1
C-band Hemi (CDH/CDV) beam,-1
C-band Hemi (CDH/CDV) beam,-1
C-band Hemi (CDH/CDV) beam,-1
C-band Hemi (CDH/CDV) beam,-1
C-band Hemi (CDH/CDV) beam,-1
C-band Hemi (CDH/CDV) beam,-1
Ku-band Hemi (KHDH/KHDV) beam,-1
Ku-band Hemi (KHDH/KHDV) beam,-1
Ku-band Hemi (KHDH/KHDV) beam,-1
Ku-band Hemi (KHDH/KHDV) beam,-1
Ku-band Hemi (KHDH/KHDV) beam,-1
Ku-band North America NAFTA (KNDH/KNDV) beam,-1
Ku-band North America NAFTA (KNDH/KNDV) beam,-1
Ku-band North America NAFTA (KNDH/KNDV) beam,-1
Ku-band Hemi (KHDH/KHDV) beam,-1
Ku-band Hemi (KHDH/KHDV) beam,-1
Ku-band Hemi (KHDH/KHDV) beam,-1
Ku-band Hemi (KHDH/KHDV) beam,-1
Ku-band Hemi (KHDH/KHDV) beam,-1
Ku-band Hemi (KHDH/KHDV) beam,-1
Ku-band Hemi (KHDH/KHDV) beam,-1
Ku-band Continental Beam,-1
C-band CONUS Beam,-1
C-band South America Beam,-1
C-band South America Beam,-1
C-band CONUS Beam,-1
C-band CONUS Beam,-1
C-band CONUS Beam,-1
C-band CONUS Beam,-1
C-band CONUS Beam,-1
C-band CONUS Beam,-1
C-band CONUS Beam,-1
C-band CONUS Beam,-1
C-band CONUS Beam,-1
C-band CONUS Beam,-1
C-band CONUS Beam,-1
C-band CONUS Beam,-1
C-band CONUS Beam,-1
C-band CONUS Beam,-1
C-band CONUS Beam,-1
C-band Continental Beam,-1
C-band CONUS Beam,-1
C-band CONUS Beam,-1
C-band Continental Beam,-1
C-band Continental Beam,-1
C-band Continental Beam,-1
C-band Continental Beam,-1
C-band Continental Beam,-1
C-band Continental Beam,-1
Ku-band Continental Beam,-1
Ku-band CONUS Beam,-1
Ku-band Continental Beam,-1
Ku-band Continental Beam,-1
Ku-band CONUS Beam,-1
Ku-band Continental Beam,-1
Ku-band Continental Beam,-1
Ku-band Continental Beam,-1
Ku-band Continental Beam,-1
Ku-band Continental Beam,-1
Ku-band Continental Beam,-1
Ku-band Continental Beam,-1
Ku-band Continental Beam,-1
Ku-band Continental Beam,-1
C-band North America beam,-1
C-band North America beam,-1
Ku-band North America beam,-1
Ku-band North America beam,-1
Ku-band North America beam,-1
Ku-band North America beam,-1
Ku-band North America beam,-1
Ku-band North America beam,-1
Ku-band North America beam,-1
Ku-band North America beam,-1
Ku-band North America beam,-1
Ku-band North America beam,-1
Ku-band North America beam,-1
Ku-band North America beam,-1
Ku-band North America beam,-1
Ku-band North America beam,-1
Ku-band North America beam,-1
Ku-band North America beam,-1
Ku-band North America beam,-1
Ku-band North America beam,-1
Ku-band North America beam,-1
Ku-band North America beam,-1
Ku-band North America beam,-1
Ku-band North America beam,-1
Ku-band North America beam,-1
Ku-band North America beam,-1
Ku-band North America beam,-1
Ku-band North America beam,-1
Ku-band North America beam,-1
Ku-band North America beam,-1
Ku-band CONUS Beam,-1
Ku-band CONUS Beam,-1
Ku-band CONUS Beam,-1
Ku-band Spot SETexasT16 Beam,-1
Ku-band Spot NWWashingtonT45 Beam,-1
Ku-band Spot AlaskaT46 Beam,-1
Ku-band Spot CentralMontanaT36 Beam,-1
Ku-band CONUS Beam,-1
Ku-band CONUS Beam,-1
Ku-band CONUS Beam,-1
Ku-band CONUS Beam,-1
Ku-band CONUS Beam,-1
Ku-band CONUS Beam,-1
Ku-band CONUS Beam,-1
Ku-band Spot WMassachusettsT4 Beam,-1
Ku-band Spot AlaskaT46 Beam,-1
Ku-band Spot HawaiiT47 Beam,-1
Ku-band CONUS Beam,-1
Ku-band CONUS Beam,-1
Ku-band CONUS Beam,-1
Ku-band CONUS Beam,-1
Ku-band CONUS Beam,-1
Ku-band Spot EastWashingtonT40 Beam,-1
Ku-band Spot NorthCaliforniaT43 Beam,-1
Ku-band CONUS Beam,-1
Ku-band CONUS Beam,-1
Ku-band CONUS Beam,-1
Ku-band Spot CubaT48 Beam,-1
Ku-band Spot EasternVirginiaT5 Beam,-1
Ku-band Spot UtahT34 Beam,-1
Ku-band Spot HawaiiT47 Beam,-1
Ku-band Spot PuertoRicoT49 Beam,-1
Ku-band CONUS Beam,-1
Ku-band Spot EasternVirginiaT5 Beam,-1
Ku-band Spot WestIdahoT41 Beam,-1
Ku-band Spot HawaiiT47 Beam,-1
Ku-band Spot NorthCaliforniaT43 Beam,-1
Ku-band Spot SouthFloridaT01 Beam,-1
Ku-band Spot SouthTexasT17 Beam,-1
Ku-band Spot AlaskaT46 Beam,-1
Ku-band Spot HawaiiT47 Beam,-1
Ku-band Spot SouthTexasT17 Beam,-1
Ku-band Spot CentralNewMexicoT31 Beam,-1
Ku-band Spot SouthFloridaT01 Beam,-1
Ku-band Spot AlaskaT46 Beam,-1
Ku-band Spot HawaiiT47 Beam,-1
Ku-band Spot AlaskaT46 Beam,-1
Ku-band Spot HawaiiT47 Beam,-1
Ku-band Spot EasternVirginiaT5 Beam,-1
Ku-band Spot NorthTexasT26 Beam,-1
Ku-band Spot SouthFloridaT01 Beam,-1
C-band South America Beam,-1
C-band North America Beam,-1
C-band North America Beam,-1
C-band North America Beam,-1
C-band North America Beam,-1
C-band North America Beam,-1
C-band North America Beam,-1
C-band North America Beam,-1
C-band North America Beam,-1
C-band North America Beam,-1
C-band North America Beam,-1
C-band North America Beam,-1
C-band North America Beam,-1
C-band North America Beam,-1
C-band North America Beam,-1
C-band North America Beam,-1
C-band North America Beam,-1
C-band North America Beam,-1
C-band North America Beam,-1
C-band North America Beam,-1
C-band North America Beam,-1
Ku-band North America Beam,-1
Ku-band North America Beam,-1
Ku-band North America Beam,-1
Ku-band North America Beam,-1
Ku-band North America Beam,-1
Ku-band North America Beam,-1
Ku-band North America Beam,-1
Ku-band North America Beam,-1
Ku-band North America Beam,-1
Ku-band North America Beam,-1
Ku-band North America Beam,-1
Ku-band North America Beam,-1
Ku-band North America Beam,-1
Ku-band North America Beam,-1
Ku-band North America Beam,-1
Ku-band North America Beam,-1
Ku-band North America Beam,-1
Ku-band North America Beam,-1
Ku-band North America Beam,-1
Ku-band North America Beam,-1
Ku-band North America Beam,-1
Ku-band North America Beam,-1
Ku-band North America Beam,-1
Ku-band North America Beam,-1
Ku-band North America Beam,-1
Ku-band North America Beam,-1
Ku-band North America Beam,-1
Ku-band North America Beam,-1
Ku-band North America Beam,-1
Ku-band North America Beam,-1
Ku-band North America Beam,-1
Ku-band North America Beam,-1
Ku-band North America Beam,-1
Ku-band North America Beam,-1
C-band North America beam,-1
C-band North America beam,-1
C-band North America beam,-1
C-band North America beam,-1
C-band North America beam,-1
C-band North America beam,-1
Ku-band North America V beam,-1
C-band North America beam,-1
C-band North America beam,-1
C-band North America beam,-1
C-band North America beam,-1
C-band North America beam,-1
C-band North America beam,-1
C-band North America beam,-1
C-band North America beam,-1
C-band North America beam,-1
C-band North America beam,-1
Ku-band North America V beam,-1
Ku-band North America V beam,-1
C-band North America beam,-1
Ku-band KDL Beam,-1
Ku-band KDL Beam,-1
Ku-band KDL Beam,-1
Ku-band KDL Beam,-1
Ku-band KDL Beam,-1
Ku-band KDL Beam,-1
C-band North America beam,-1
C-band North America beam,-1
C-band North America beam,-1
C-band North America beam,-1
C-band North America beam,-1
C-band North America beam,-1
C-band North America beam,-1
C-band North America beam,-1
C-band North America beam,-1
C-band North America beam,-1
C-band North America beam,-1
Ku-band North America beam,-1
Ku-band North America beam,-1
Ku-band North America beam,-1
Ku-band North America beam,-1
Ku-band North America beam,-1
Ku-band North America beam,-1
Ka-band CONUS Beam,-1
Ka-band CONUS Beam,-1
Ka-band CONUS Beam,-1
Ka-band CONUS Beam,-1
Ka-band CONUS Beam,-1
Ka-band CONUS Beam,-1
Ka-band CONUS Beam,-1
Ka-band CONUS Beam,-1
Ka-band CONUS Beam,-1
Ka-band CONUS Beam,-1
Ka-band CONUS Beam,-1
Ka-band CONUS Beam,-1
Ka-band CONUS Beam,-1
Ka-band CONUS Beam,-1
Ka-band A1BB (Los Angeles) Spot beam,-1
Ka-band A2BD (San Francisco) Spot beam,-1
Ka-band A2B9 (Omaha) Spot beam,-1
Ka-band A3B6 (Kansas City) Spot beam,-1
Ka-band A3B6 (Kansas City) Spot beam,-1
Ka-band A1B3 (Atlanta) Spot beam,-1
Ka-band A1BB (Los Angeles) Spot beam,-1
Ka-band A1BB (Los Angeles) Spot beam,-1
Ka-band A1B1 (Baltimore) Spot beam,-1
Ka-band A4BB (San Diego) Spot beam,-1
Ka-band A4B7 (Fort Worth) Spot beam,-1
Ka-band A4B7 (Fort Worth) Spot beam,-1
Ka-band A4B3 (Rochester) Spot beam,-1
Ka-band A4B3 (Rochester) Spot beam,-1
Ka-band A2B9 (Omaha) Spot beam,-1
Ka-band A2B9 (Omaha) Spot beam,-1
Ka-band A2BD (San Francisco) Spot beam,-1
Ka-band A2BD (San Francisco) Spot beam,-1
Ka-band CONUS (NATL) beam,-1
Ka-band CONUS (NATL) beam,-1
Ka-band CONUS (NATL) beam,-1
C-band North America Beam,-1
C-band North America Beam,-1
C-band North America Beam,-1
C-band North America Beam,-1
C-band North America Beam,-1
C-band North America Beam,-1
C-band North America Beam,-1
C-band North America Beam,-1
C-band North America Beam,-1
Ku-band North America Beam,-1
C-band North America Beam,-1
C-band North America Beam,-1
C-band North America Beam,-1
C-band North America Beam,-1
C-band North America Beam,-1
C-band North America Beam,-1
C-band North America Beam,-1
C-band North America Beam,-1
C-band North America Beam,-1
C-band North America Beam,-1
C-band North America Beam,-1
C-band North America Beam,-1
C-band North America Beam,-1
C-band North America Beam,-1
C-band North America Beam,-1
C-band North America Beam,-1
C-band North America Beam,-1
C-band North America Beam,-1
C-band North America Beam,-1
C-band North America Beam,-1
C-band North America Beam,-1
C-band North America Beam,-1
C-band North America Beam,-1
C-band North America Beam,-1
C-band North America Beam,-1
C-band North America Beam,-1
C-band North America Beam,-1
C-band North America Beam,-1
C-band North America Beam,-1
C-band North America Beam,-1
C-band North America Beam,-1
Ku-band North America Beam,-1
Ku-band North America Beam,-1
Ku-band North America Beam,-1
Ku-band North America Beam,-1
Ku-band North America Beam,-1
Ku-band North America Beam,-1
Ku-band North America Beam,-1
Ku-band North America Beam,-1
Ku-band North America Beam,-1
Ku-band North America Beam,-1
Ku-band North America Beam,-1
Ku-band North America Beam,-1
Ku-band North America Beam,-1
Ku-band North America Beam,-1
Ku-band North America Beam,-1
Ku-band North America Beam,-1
Ku-band North America Beam,-1
Ku-band North America Beam,-1
Ku-band North America Beam,-1
Ku-band North America Beam,-1
Ku-band North America Beam,-1
Ku-band North America Beam,-1
Ku-band North America Beam,-1
Ku-band North America Beam,-1
Ku-band North America Beam,-1
Ku-band North America Beam,-1
Ku-band North America Beam,-1
Ku-band North America Beam,-1
Ku-band North America Beam,-1
Ku-band North America Beam,-1
Ku-band North America Beam,-1
Ku-band North America Beam,-1
Ku-band North America Beam,-1
Ku-band North America Beam,-1
Ku-band North America Beam,-1
Ku-band North America Beam,-1
Ku-band North America Beam,-1
Ku-band North America Beam,-1
Ku-band North America Beam,-1
Ku-band North America Beam,-1
Ku-band North America Beam,-1
Ka-band CONUS Beam,-1
Ka-band CONUS Beam,-1
Ka-band CONUS Beam,-1
Ka-band CONUS Beam,-1
Ka-band CONUS Beam,-1
Ka-band CONUS Beam,-1
Ka-band CONUS Beam,-1
Ka-band CONUS Beam,-1
Ka-band CONUS Beam,-1
Ka-band CONUS Beam,-1
Ka-band CONUS Beam,-1
Ka-band CONUS Beam,-1
Ka-band CONUS Beam,-1
Ka-band CONUS Beam,-1
Ka-band Spot 2 Beam (Santa Fe),-1
Ka-band Spot 1 Beam (New York),-1
Ka-band Spot 2 Beam (Santa Fe),-1
Ka-band Spot 1 Beam (New York),-1
Ka-band NATL beam,-1
